# gmm-acc-stats-ali exp/tri3b/20.mdl "ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split8/8/utt2spk scp:data/train/split8/8/cmvn.scp scp:data/train/split8/8/feats.scp ark:- | splice-feats  ark:- ark:- | transform-feats exp/tri2b_ali/final.mat ark:- ark:- | transform-feats --utt2spk=ark:data/train/split8/8/utt2spk ark:exp/tri3b/trans.8 ark:- ark:- |" "ark,s,cs:gunzip -c exp/tri3b/ali.8.gz|" exp/tri3b/20.8.acc 
# Started at Tue May  7 16:18:45 KST 2019
#
gmm-acc-stats-ali exp/tri3b/20.mdl 'ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split8/8/utt2spk scp:data/train/split8/8/cmvn.scp scp:data/train/split8/8/feats.scp ark:- | splice-feats  ark:- ark:- | transform-feats exp/tri2b_ali/final.mat ark:- ark:- | transform-feats --utt2spk=ark:data/train/split8/8/utt2spk ark:exp/tri3b/trans.8 ark:- ark:- |' 'ark,s,cs:gunzip -c exp/tri3b/ali.8.gz|' exp/tri3b/20.8.acc 
transform-feats exp/tri2b_ali/final.mat ark:- ark:- 
splice-feats ark:- ark:- 
transform-feats --utt2spk=ark:data/train/split8/8/utt2spk ark:exp/tri3b/trans.8 ark:- ark:- 
apply-cmvn --utt2spk=ark:data/train/split8/8/utt2spk scp:data/train/split8/8/cmvn.scp scp:data/train/split8/8/feats.scp ark:- 
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 50 utterances; for utterance s03m2ssjes02-20150804-Korean-cps03051 avg. like is -46.4489 over 178 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 600 utterances; for utterance s03m2ssjes02-20150804-KoreandestroyeropsSNR10-cps03190 avg. like is -45.7173 over 165 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 650 utterances; for utterance s03m2ssjes02-20150804-KoreandestroyeropsSNR10-cps03240 avg. like is -45.6041 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 700 utterances; for utterance s03m2ssjes02-20150804-KoreandestroyeropsSNR10-cps03290 avg. like is -45.0773 over 164 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 750 utterances; for utterance s03m2ssjes02-20150804-KoreandestroyeropsSNR10-cps03341 avg. like is -45.1866 over 159 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 800 utterances; for utterance s03m2ssjes02-20150804-KoreandestroyeropsSNR10-cps03391 avg. like is -45.4082 over 142 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 850 utterances; for utterance s03m2ssjhs02-20150804-Korean-cps03027 avg. like is -48.6747 over 143 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 900 utterances; for utterance s03m2ssjhs02-20150804-Korean-cps03081 avg. like is -48.3172 over 134 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 950 utterances; for utterance s03m2ssjhs02-20150804-Korean-cps03136 avg. like is -52.0624 over 149 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1000 utterances; for utterance s03m2ssjhs02-20150804-Korean-cps03188 avg. like is -46.8515 over 138 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1050 utterances; for utterance s03m2ssjhs02-20150804-Korean-cps03240 avg. like is -43.7488 over 133 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1100 utterances; for utterance s03m2ssjhs02-20150804-Korean-cps03291 avg. like is -48.1596 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1150 utterances; for utterance s03m2ssjhs02-20150804-Korean-cps03343 avg. like is -46.1975 over 122 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1200 utterances; for utterance s03m2ssjhs02-20150804-Korean-cps03397 avg. like is -50.7571 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1250 utterances; for utterance s03m2ssjhs02-20150804-KoreanleopardSNR10-cps03033 avg. like is -45.1446 over 137 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1300 utterances; for utterance s03m2ssjhs02-20150804-KoreanleopardSNR10-cps03087 avg. like is -45.2237 over 140 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1350 utterances; for utterance s03m2ssjhs02-20150804-KoreanleopardSNR10-cps03142 avg. like is -44.4684 over 152 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1400 utterances; for utterance s03m2ssjhs02-20150804-KoreanleopardSNR10-cps03194 avg. like is -45.1617 over 106 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1450 utterances; for utterance s03m2ssjhs02-20150804-KoreanleopardSNR10-cps03246 avg. like is -43.1269 over 127 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1500 utterances; for utterance s03m2ssjhs02-20150804-KoreanleopardSNR10-cps03297 avg. like is -42.5102 over 134 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1550 utterances; for utterance s03m2ssjhs02-20150804-KoreanleopardSNR10-cps03350 avg. like is -44.4443 over 152 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1600 utterances; for utterance s03m2ssjhs02-20150804-KoreanleopardSNR10-cps03404 avg. like is -44.7887 over 153 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1650 utterances; for utterance s03m2sssth01-20150804-Korean-cps03037 avg. like is -40.7399 over 132 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1700 utterances; for utterance s03m2sssth01-20150804-Korean-cps03089 avg. like is -51.6857 over 124 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1750 utterances; for utterance s03m2sssth01-20150804-Korean-cps03139 avg. like is -48.2039 over 127 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1800 utterances; for utterance s03m2sssth01-20150804-Korean-cps03190 avg. like is -52.385 over 119 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1850 utterances; for utterance s03m2sssth01-20150804-Korean-cps03244 avg. like is -50.575 over 133 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1900 utterances; for utterance s03m2sssth01-20150804-Korean-cps03295 avg. like is -53.5408 over 126 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1950 utterances; for utterance s03m2sssth01-20150804-Korean-cps03345 avg. like is -46.1088 over 166 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2000 utterances; for utterance s03m2sssth01-20150804-Korean-cps03397 avg. like is -48.1613 over 160 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2050 utterances; for utterance s03m2sssth01-20150804-KoreanleopardSNR10-cps03030 avg. like is -44.1266 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2100 utterances; for utterance s03m2sssth01-20150804-KoreanleopardSNR10-cps03082 avg. like is -41.3117 over 138 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2150 utterances; for utterance s03m2sssth01-20150804-KoreanleopardSNR10-cps03132 avg. like is -40.0404 over 147 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2200 utterances; for utterance s03m2sssth01-20150804-KoreanleopardSNR10-cps03183 avg. like is -46.5654 over 147 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2250 utterances; for utterance s03m2sssth01-20150804-KoreanleopardSNR10-cps03237 avg. like is -42.4831 over 133 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2300 utterances; for utterance s03m2sssth01-20150804-KoreanleopardSNR10-cps03288 avg. like is -45.6011 over 127 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2350 utterances; for utterance s03m2sssth01-20150804-KoreanleopardSNR10-cps03338 avg. like is -44.6422 over 121 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2400 utterances; for utterance s03m2sssth01-20150804-KoreanleopardSNR10-cps03389 avg. like is -42.4553 over 95 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2450 utterances; for utterance s03m2sstsg01-20150804-Korean-cps03022 avg. like is -44.3265 over 181 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2500 utterances; for utterance s03m2sstsg01-20150804-Korean-cps03074 avg. like is -46.7586 over 161 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2550 utterances; for utterance s03m2sstsg01-20150804-Korean-cps03124 avg. like is -44.7472 over 154 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2600 utterances; for utterance s03m2sstsg01-20150804-Korean-cps03174 avg. like is -51.4929 over 176 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2650 utterances; for utterance s03m2sstsg01-20150804-Korean-cps03225 avg. like is -43.9519 over 216 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2700 utterances; for utterance s03m2sstsg01-20150804-Korean-cps03275 avg. like is -39.3132 over 131 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2750 utterances; for utterance s03m2sstsg01-20150804-Korean-cps03327 avg. like is -44.9065 over 239 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2800 utterances; for utterance s03m2sstsg01-20150804-Korean-cps03377 avg. like is -42.9516 over 159 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2850 utterances; for utterance s03m2sstsg01-20150804-KoreancarSNR10-cps03010 avg. like is -39.7929 over 242 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2900 utterances; for utterance s03m2sstsg01-20150804-KoreancarSNR10-cps03062 avg. like is -39.0499 over 180 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2950 utterances; for utterance s03m2sstsg01-20150804-KoreancarSNR10-cps03112 avg. like is -37.2381 over 171 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3000 utterances; for utterance s03m2sstsg01-20150804-KoreancarSNR10-cps03162 avg. like is -40.2792 over 164 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3050 utterances; for utterance s03m2sstsg01-20150804-KoreancarSNR10-cps03212 avg. like is -39.3785 over 187 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3100 utterances; for utterance s03m2sstsg01-20150804-KoreancarSNR10-cps03263 avg. like is -36.0884 over 167 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3150 utterances; for utterance s03m2sstsg01-20150804-KoreancarSNR10-cps03315 avg. like is -38.2672 over 159 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3200 utterances; for utterance s03m2sstsg01-20150804-KoreancarSNR10-cps03365 avg. like is -38.0032 over 183 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3250 utterances; for utterance s03m2sstsg01-20150804-KoreancarSNR10-cps03416 avg. like is -40.6625 over 176 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3300 utterances; for utterance s03m3ccgwb01-20150804-Korean-cps03048 avg. like is -56.5166 over 147 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3350 utterances; for utterance s03m3ccgwb01-20150804-Korean-cps03098 avg. like is -52.6561 over 136 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3400 utterances; for utterance s03m3ccgwb01-20150804-Korean-cps03151 avg. like is -51.139 over 120 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3450 utterances; for utterance s03m3ccgwb01-20150804-Korean-cps03202 avg. like is -47.5264 over 123 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3500 utterances; for utterance s03m3ccgwb01-20150804-Korean-cps03254 avg. like is -51.1337 over 114 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3550 utterances; for utterance s03m3ccgwb01-20150804-Korean-cps03306 avg. like is -51.12 over 120 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3600 utterances; for utterance s03m3ccgwb01-20150804-Korean-cps03358 avg. like is -50.961 over 134 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3650 utterances; for utterance s03m3ccgwb01-20150804-Korean-cps03410 avg. like is -46.3037 over 128 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3700 utterances; for utterance s03m3ccgwb01-20150804-Koreanbabble2SNR10-cps03042 avg. like is -42.0897 over 145 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3750 utterances; for utterance s03m3ccgwb01-20150804-Koreanbabble2SNR10-cps03092 avg. like is -42.7514 over 135 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3800 utterances; for utterance s03m3ccgwb01-20150804-Koreanbabble2SNR10-cps03145 avg. like is -45.9135 over 131 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3850 utterances; for utterance s03m3ccgwb01-20150804-Koreanbabble2SNR10-cps03196 avg. like is -46.3564 over 117 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3900 utterances; for utterance s03m3ccgwb01-20150804-Koreanbabble2SNR10-cps03248 avg. like is -41.1874 over 140 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3950 utterances; for utterance s03m3ccgwb01-20150804-Koreanbabble2SNR10-cps03300 avg. like is -43.4895 over 151 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4000 utterances; for utterance s03m3ccgwb01-20150804-Koreanbabble2SNR10-cps03352 avg. like is -44.7409 over 122 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4050 utterances; for utterance s03m3ccgwb01-20150804-Koreanbabble2SNR10-cps03403 avg. like is -43.7604 over 141 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4100 utterances; for utterance s03m3jrhsj02-20150804-Korean-cps03036 avg. like is -45.4077 over 131 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4150 utterances; for utterance s03m3jrhsj02-20150804-Korean-cps03086 avg. like is -48.7455 over 175 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4200 utterances; for utterance s03m3jrhsj02-20150804-Korean-cps03137 avg. like is -46.4403 over 152 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4250 utterances; for utterance s03m3jrhsj02-20150804-Korean-cps03188 avg. like is -49.2901 over 158 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4300 utterances; for utterance s03m3jrhsj02-20150804-Korean-cps03238 avg. like is -48.1484 over 131 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4350 utterances; for utterance s03m3jrhsj02-20150804-Korean-cps03288 avg. like is -47.4688 over 145 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4400 utterances; for utterance s03m3jrhsj02-20150804-Korean-cps03339 avg. like is -50.103 over 141 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4450 utterances; for utterance s03m3jrhsj02-20150804-Korean-cps03389 avg. like is -45.0885 over 110 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4500 utterances; for utterance s03m3jrhsj02-20150804-KoreanvolvoSNR10-cps03022 avg. like is -45.7691 over 152 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4550 utterances; for utterance s03m3jrhsj02-20150804-KoreanvolvoSNR10-cps03072 avg. like is -46.2111 over 156 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4600 utterances; for utterance s03m3jrhsj02-20150804-KoreanvolvoSNR10-cps03122 avg. like is -43.7855 over 141 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4650 utterances; for utterance s03m3jrhsj02-20150804-KoreanvolvoSNR10-cps03174 avg. like is -46.2563 over 166 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4700 utterances; for utterance s03m3jrhsj02-20150804-KoreanvolvoSNR10-cps03224 avg. like is -42.2467 over 155 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4750 utterances; for utterance s03m3jrhsj02-20150804-KoreanvolvoSNR10-cps03274 avg. like is -48.2904 over 171 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4800 utterances; for utterance s03m3jrhsj02-20150804-KoreanvolvoSNR10-cps03325 avg. like is -45.4316 over 103 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4850 utterances; for utterance s03m3jrhsj02-20150804-KoreanvolvoSNR10-cps03375 avg. like is -44.8045 over 135 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4900 utterances; for utterance s03m3jrsbc01-20150804-Korean-cps03008 avg. like is -50.3484 over 123 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4950 utterances; for utterance s03m3jrsbc01-20150804-Korean-cps03059 avg. like is -46.4788 over 134 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5000 utterances; for utterance s03m3jrsbc01-20150804-Korean-cps03109 avg. like is -52.536 over 148 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5050 utterances; for utterance s03m3jrsbc01-20150804-Korean-cps03161 avg. like is -50.5688 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5100 utterances; for utterance s03m3jrsbc01-20150804-Korean-cps03212 avg. like is -47.86 over 159 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5150 utterances; for utterance s03m3jrsbc01-20150804-Korean-cps03262 avg. like is -43.0426 over 131 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5200 utterances; for utterance s03m3jrsbc01-20150804-Korean-cps03313 avg. like is -46.9842 over 139 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5250 utterances; for utterance s03m3jrsbc01-20150804-Korean-cps03363 avg. like is -46.2439 over 133 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5300 utterances; for utterance s03m3jrsbc01-20150804-Korean-cps03414 avg. like is -49.2596 over 149 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5350 utterances; for utterance s03m3jrsbc01-20150804-Koreanbabble2SNR10-cps03047 avg. like is -48.7947 over 142 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5400 utterances; for utterance s03m3jrsbc01-20150804-Koreanbabble2SNR10-cps03097 avg. like is -46.3158 over 128 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5450 utterances; for utterance s03m3jrsbc01-20150804-Koreanbabble2SNR10-cps03149 avg. like is -46.076 over 138 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5500 utterances; for utterance s03m3jrsbc01-20150804-Koreanbabble2SNR10-cps03200 avg. like is -47.5221 over 151 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5550 utterances; for utterance s03m3jrsbc01-20150804-Koreanbabble2SNR10-cps03250 avg. like is -47.2543 over 139 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5600 utterances; for utterance s03m3jrsbc01-20150804-Koreanbabble2SNR10-cps03301 avg. like is -46.6575 over 175 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5650 utterances; for utterance s03m3jrsbc01-20150804-Koreanbabble2SNR10-cps03351 avg. like is -47.2622 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5700 utterances; for utterance s03m3jrsbc01-20150804-Koreanbabble2SNR10-cps03401 avg. like is -43.4533 over 132 frames.
