# gmm-acc-stats-ali exp/tri3b/5.mdl "ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split8/6/utt2spk scp:data/train/split8/6/cmvn.scp scp:data/train/split8/6/feats.scp ark:- | splice-feats  ark:- ark:- | transform-feats exp/tri2b_ali/final.mat ark:- ark:- | transform-feats --utt2spk=ark:data/train/split8/6/utt2spk ark:exp/tri3b/trans.6 ark:- ark:- |" "ark,s,cs:gunzip -c exp/tri3b/ali.6.gz|" exp/tri3b/5.6.acc 
# Started at Tue May  7 16:05:28 KST 2019
#
gmm-acc-stats-ali exp/tri3b/5.mdl 'ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split8/6/utt2spk scp:data/train/split8/6/cmvn.scp scp:data/train/split8/6/feats.scp ark:- | splice-feats  ark:- ark:- | transform-feats exp/tri2b_ali/final.mat ark:- ark:- | transform-feats --utt2spk=ark:data/train/split8/6/utt2spk ark:exp/tri3b/trans.6 ark:- ark:- |' 'ark,s,cs:gunzip -c exp/tri3b/ali.6.gz|' exp/tri3b/5.6.acc 
transform-feats exp/tri2b_ali/final.mat ark:- ark:- 
apply-cmvn --utt2spk=ark:data/train/split8/6/utt2spk scp:data/train/split8/6/cmvn.scp scp:data/train/split8/6/feats.scp ark:- 
transform-feats --utt2spk=ark:data/train/split8/6/utt2spk ark:exp/tri3b/trans.6 ark:- ark:- 
splice-feats ark:- ark:- 
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 50 utterances; for utterance s03f1jrbmg01-20150804-Korean-cps03050 avg. like is -55.4722 over 194 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 600 utterances; for utterance s03f1jrbmg01-20150804-KoreanbabbleSNR10-cps03188 avg. like is -49.4836 over 196 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 650 utterances; for utterance s03f1jrbmg01-20150804-KoreanbabbleSNR10-cps03238 avg. like is -50.0036 over 153 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 700 utterances; for utterance s03f1jrbmg01-20150804-KoreanbabbleSNR10-cps03289 avg. like is -49.5775 over 197 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 750 utterances; for utterance s03f1jrbmg01-20150804-KoreanbabbleSNR10-cps03339 avg. like is -51.0095 over 177 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 800 utterances; for utterance s03f1jrbmg01-20150804-KoreanbabbleSNR10-cps03389 avg. like is -49.4148 over 140 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 850 utterances; for utterance s03f1kwgnn01-20150804-Korean-cps03022 avg. like is -52.7187 over 180 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 900 utterances; for utterance s03f1kwgnn01-20150804-Korean-cps03074 avg. like is -53.3462 over 165 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 950 utterances; for utterance s03f1kwgnn01-20150804-Korean-cps03125 avg. like is -47.3285 over 177 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1000 utterances; for utterance s03f1kwgnn01-20150804-Korean-cps03178 avg. like is -46.3406 over 171 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1050 utterances; for utterance s03f1kwgnn01-20150804-Korean-cps03228 avg. like is -47.6054 over 168 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1100 utterances; for utterance s03f1kwgnn01-20150804-Korean-cps03279 avg. like is -57.4361 over 172 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1150 utterances; for utterance s03f1kwgnn01-20150804-Korean-cps03330 avg. like is -51.6454 over 162 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1200 utterances; for utterance s03f1kwgnn01-20150804-Korean-cps03382 avg. like is -49.3917 over 184 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1250 utterances; for utterance s03f1kwgnn01-20150804-KoreanhfchannelSNR10-cps03016 avg. like is -43.5086 over 162 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1300 utterances; for utterance s03f1kwgnn01-20150804-KoreanhfchannelSNR10-cps03068 avg. like is -43.8946 over 157 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1350 utterances; for utterance s03f1kwgnn01-20150804-KoreanhfchannelSNR10-cps03118 avg. like is -44.4828 over 120 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1400 utterances; for utterance s03f1kwgnn01-20150804-KoreanhfchannelSNR10-cps03172 avg. like is -46.827 over 180 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1450 utterances; for utterance s03f1kwgnn01-20150804-KoreanhfchannelSNR10-cps03222 avg. like is -45.8957 over 175 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1500 utterances; for utterance s03f1kwgnn01-20150804-KoreanhfchannelSNR10-cps03273 avg. like is -43.5923 over 163 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1550 utterances; for utterance s03f1kwgnn01-20150804-KoreanhfchannelSNR10-cps03324 avg. like is -42.5603 over 186 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1600 utterances; for utterance s03f1kwgnn01-20150804-KoreanhfchannelSNR10-cps03375 avg. like is -47.7632 over 150 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1650 utterances; for utterance s03f2ksame01-20150804-Korean-cps03010 avg. like is -51.2815 over 167 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1700 utterances; for utterance s03f2ksame01-20150804-Korean-cps03061 avg. like is -54.1709 over 162 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1750 utterances; for utterance s03f2ksame01-20150804-Korean-cps03112 avg. like is -51.1113 over 151 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1800 utterances; for utterance s03f2ksame01-20150804-Korean-cps03163 avg. like is -50.0854 over 97 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1850 utterances; for utterance s03f2ksame01-20150804-Korean-cps03215 avg. like is -51.9377 over 156 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1900 utterances; for utterance s03f2ksame01-20150804-Korean-cps03266 avg. like is -53.2153 over 136 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1950 utterances; for utterance s03f2ksame01-20150804-Korean-cps03318 avg. like is -47.7266 over 143 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2000 utterances; for utterance s03f2ksame01-20150804-Korean-cps03369 avg. like is -44.6358 over 140 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2050 utterances; for utterance s03f2ksame01-20150804-KoreanhfchannelSNR10-cps03002 avg. like is -42.7272 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2100 utterances; for utterance s03f2ksame01-20150804-KoreanhfchannelSNR10-cps03053 avg. like is -41.0886 over 151 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2150 utterances; for utterance s03f2ksame01-20150804-KoreanhfchannelSNR10-cps03104 avg. like is -39.0783 over 136 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2200 utterances; for utterance s03f2ksame01-20150804-KoreanhfchannelSNR10-cps03155 avg. like is -42.388 over 152 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2250 utterances; for utterance s03f2ksame01-20150804-KoreanhfchannelSNR10-cps03207 avg. like is -41.869 over 163 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2300 utterances; for utterance s03f2ksame01-20150804-KoreanhfchannelSNR10-cps03258 avg. like is -43.2994 over 161 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2350 utterances; for utterance s03f2ksame01-20150804-KoreanhfchannelSNR10-cps03309 avg. like is -42.1495 over 159 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2400 utterances; for utterance s03f2ksame01-20150804-KoreanhfchannelSNR10-cps03361 avg. like is -43.2354 over 165 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2450 utterances; for utterance s03f2ksame01-20150804-KoreanhfchannelSNR10-cps03412 avg. like is -35.5289 over 121 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2500 utterances; for utterance s03f2ksbmg02-20150804-Korean-cps03044 avg. like is -56.6491 over 168 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2550 utterances; for utterance s03f2ksbmg02-20150804-Korean-cps03094 avg. like is -57.5442 over 148 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2600 utterances; for utterance s03f2ksbmg02-20150804-Korean-cps03145 avg. like is -52.8109 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2650 utterances; for utterance s03f2ksbmg02-20150804-Korean-cps03196 avg. like is -51.177 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2700 utterances; for utterance s03f2ksbmg02-20150804-Korean-cps03247 avg. like is -49.1111 over 139 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2750 utterances; for utterance s03f2ksbmg02-20150804-Korean-cps03297 avg. like is -49.6477 over 154 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2800 utterances; for utterance s03f2ksbmg02-20150804-Korean-cps03347 avg. like is -47.1309 over 162 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2850 utterances; for utterance s03f2ksbmg02-20150804-Korean-cps03397 avg. like is -53.6358 over 179 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2900 utterances; for utterance s03f2ksbmg02-20150804-KoreancarSNR10-cps03030 avg. like is -42.7451 over 174 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2950 utterances; for utterance s03f2ksbmg02-20150804-KoreancarSNR10-cps03080 avg. like is -42.5331 over 165 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3000 utterances; for utterance s03f2ksbmg02-20150804-KoreancarSNR10-cps03131 avg. like is -42.0947 over 167 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3050 utterances; for utterance s03f2ksbmg02-20150804-KoreancarSNR10-cps03182 avg. like is -41.5862 over 165 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3100 utterances; for utterance s03f2ksbmg02-20150804-KoreancarSNR10-cps03233 avg. like is -41.1974 over 148 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3150 utterances; for utterance s03f2ksbmg02-20150804-KoreancarSNR10-cps03283 avg. like is -39.7892 over 189 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3200 utterances; for utterance s03f2ksbmg02-20150804-KoreancarSNR10-cps03333 avg. like is -44.0312 over 171 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3250 utterances; for utterance s03f2ksbmg02-20150804-KoreancarSNR10-cps03383 avg. like is -41.7236 over 136 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3300 utterances; for utterance s03f2kssmh01-20150804-Korean-cps03016 avg. like is -47.4942 over 164 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3350 utterances; for utterance s03f2kssmh01-20150804-Korean-cps03066 avg. like is -51.0053 over 172 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3400 utterances; for utterance s03f2kssmh01-20150804-Korean-cps03116 avg. like is -46.6018 over 123 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3450 utterances; for utterance s03f2kssmh01-20150804-Korean-cps03166 avg. like is -46.4385 over 185 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3500 utterances; for utterance s03f2kssmh01-20150804-Korean-cps03216 avg. like is -43.925 over 156 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3550 utterances; for utterance s03f2kssmh01-20150804-Korean-cps03267 avg. like is -46.4459 over 201 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3600 utterances; for utterance s03f2kssmh01-20150804-Korean-cps03317 avg. like is -46.5855 over 178 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3650 utterances; for utterance s03f2kssmh01-20150804-Korean-cps03367 avg. like is -40.2711 over 171 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3700 utterances; for utterance s03f2kssmh01-20150804-Korean-cps03418 avg. like is -45.8464 over 168 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3750 utterances; for utterance s03f2kssmh01-20150804-Koreanbabble1SNR10-cps03050 avg. like is -53.704 over 163 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3800 utterances; for utterance s03f2kssmh01-20150804-Koreanbabble1SNR10-cps03100 avg. like is -46.3176 over 149 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3850 utterances; for utterance s03f2kssmh01-20150804-Koreanbabble1SNR10-cps03150 avg. like is -44.8476 over 358 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3900 utterances; for utterance s03f2kssmh01-20150804-Koreanbabble1SNR10-cps03200 avg. like is -46.6316 over 223 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3950 utterances; for utterance s03f2kssmh01-20150804-Koreanbabble1SNR10-cps03251 avg. like is -45.1475 over 184 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4000 utterances; for utterance s03f2kssmh01-20150804-Koreanbabble1SNR10-cps03301 avg. like is -46.7898 over 237 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4050 utterances; for utterance s03f2kssmh01-20150804-Koreanbabble1SNR10-cps03351 avg. like is -45.1518 over 195 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4100 utterances; for utterance s03f2kssmh01-20150804-Koreanbabble1SNR10-cps03402 avg. like is -46.8337 over 192 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4150 utterances; for utterance s03f2kwshs03-20150804-Korean-cps03034 avg. like is -40.7484 over 150 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4200 utterances; for utterance s03f2kwshs03-20150804-Korean-cps03084 avg. like is -44.6193 over 158 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4250 utterances; for utterance s03f2kwshs03-20150804-Korean-cps03134 avg. like is -43.7388 over 121 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4300 utterances; for utterance s03f2kwshs03-20150804-Korean-cps03184 avg. like is -49.1196 over 154 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4350 utterances; for utterance s03f2kwshs03-20150804-Korean-cps03234 avg. like is -48.1924 over 166 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4400 utterances; for utterance s03f2kwshs03-20150804-Korean-cps03284 avg. like is -44.6456 over 131 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4450 utterances; for utterance s03f2kwshs03-20150804-Korean-cps03334 avg. like is -47.8144 over 181 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4500 utterances; for utterance s03f2kwshs03-20150804-Korean-cps03384 avg. like is -45.8467 over 113 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4550 utterances; for utterance s03f2kwshs03-20150804-KoreanvolvoSNR10-cps03017 avg. like is -49.9802 over 203 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4600 utterances; for utterance s03f2kwshs03-20150804-KoreanvolvoSNR10-cps03067 avg. like is -45.4556 over 161 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4650 utterances; for utterance s03f2kwshs03-20150804-KoreanvolvoSNR10-cps03117 avg. like is -47.0328 over 154 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4700 utterances; for utterance s03f2kwshs03-20150804-KoreanvolvoSNR10-cps03167 avg. like is -45.9059 over 148 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4750 utterances; for utterance s03f2kwshs03-20150804-KoreanvolvoSNR10-cps03217 avg. like is -53.0292 over 183 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4800 utterances; for utterance s03f2kwshs03-20150804-KoreanvolvoSNR10-cps03267 avg. like is -46.6801 over 170 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4850 utterances; for utterance s03f2kwshs03-20150804-KoreanvolvoSNR10-cps03317 avg. like is -45.3531 over 204 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4900 utterances; for utterance s03f2kwshs03-20150804-KoreanvolvoSNR10-cps03367 avg. like is -45.0164 over 164 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4950 utterances; for utterance s03f2kwshs03-20150804-KoreanvolvoSNR10-cps03418 avg. like is -45.9943 over 137 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5000 utterances; for utterance s03f2ssgeh01-20150804-Korean-cps03051 avg. like is -50.5388 over 168 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5050 utterances; for utterance s03f2ssgeh01-20150804-Korean-cps03102 avg. like is -44.874 over 147 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5100 utterances; for utterance s03f2ssgeh01-20150804-Korean-cps03153 avg. like is -49.6797 over 132 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5150 utterances; for utterance s03f2ssgeh01-20150804-Korean-cps03205 avg. like is -47.1531 over 167 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5200 utterances; for utterance s03f2ssgeh01-20150804-Korean-cps03257 avg. like is -49.1323 over 165 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5250 utterances; for utterance s03f2ssgeh01-20150804-Korean-cps03308 avg. like is -48.2815 over 143 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5300 utterances; for utterance s03f2ssgeh01-20150804-Korean-cps03358 avg. like is -44.5997 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5350 utterances; for utterance s03f2ssgeh01-20150804-Korean-cps03408 avg. like is -48.7124 over 168 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5400 utterances; for utterance s03f2ssghn01-20150804-Korean-cps03040 avg. like is -51.5201 over 192 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5450 utterances; for utterance s03f2ssghn01-20150804-Korean-cps03090 avg. like is -44.8643 over 185 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5500 utterances; for utterance s03f2ssghn01-20150804-Korean-cps03141 avg. like is -45.532 over 169 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5550 utterances; for utterance s03f2ssghn01-20150804-Korean-cps03191 avg. like is -43.1275 over 197 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5600 utterances; for utterance s03f2ssghn01-20150804-Korean-cps03241 avg. like is -46.6147 over 126 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5650 utterances; for utterance s03f2ssghn01-20150804-Korean-cps03291 avg. like is -47.5598 over 198 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5700 utterances; for utterance s03f2ssghn01-20150804-Korean-cps03341 avg. like is -51.1149 over 173 frames.
