# gmm-acc-stats-ali exp/tri3b/29.mdl "ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split8/3/utt2spk scp:data/train/split8/3/cmvn.scp scp:data/train/split8/3/feats.scp ark:- | splice-feats  ark:- ark:- | transform-feats exp/tri2b_ali/final.mat ark:- ark:- | transform-feats --utt2spk=ark:data/train/split8/3/utt2spk ark:exp/tri3b/trans.3 ark:- ark:- |" "ark,s,cs:gunzip -c exp/tri3b/ali.3.gz|" exp/tri3b/29.3.acc 
# Started at Tue May  7 16:22:19 KST 2019
#
gmm-acc-stats-ali exp/tri3b/29.mdl 'ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split8/3/utt2spk scp:data/train/split8/3/cmvn.scp scp:data/train/split8/3/feats.scp ark:- | splice-feats  ark:- ark:- | transform-feats exp/tri2b_ali/final.mat ark:- ark:- | transform-feats --utt2spk=ark:data/train/split8/3/utt2spk ark:exp/tri3b/trans.3 ark:- ark:- |' 'ark,s,cs:gunzip -c exp/tri3b/ali.3.gz|' exp/tri3b/29.3.acc 
apply-cmvn --utt2spk=ark:data/train/split8/3/utt2spk scp:data/train/split8/3/cmvn.scp scp:data/train/split8/3/feats.scp ark:- 
transform-feats exp/tri2b_ali/final.mat ark:- ark:- 
transform-feats --utt2spk=ark:data/train/split8/3/utt2spk ark:exp/tri3b/trans.3 ark:- ark:- 
splice-feats ark:- ark:- 
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 50 utterances; for utterance s01f2ksigj01-20150804-Korean-cps01052 avg. like is -46.9276 over 225 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 900 utterances; for utterance s01f2kwgum02-20150804-Korean-cps01078 avg. like is -50.0059 over 160 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 950 utterances; for utterance s01f2kwgum02-20150804-Korean-cps01128 avg. like is -44.2082 over 140 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1000 utterances; for utterance s01f2kwgum02-20150804-Korean-cps01178 avg. like is -47.2628 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1050 utterances; for utterance s01f2kwgum02-20150804-Korean-cps01229 avg. like is -46.496 over 138 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1100 utterances; for utterance s01f2kwgum02-20150804-Korean-cps01279 avg. like is -54.2214 over 141 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1150 utterances; for utterance s01f2kwgum02-20150804-Korean-cps01329 avg. like is -51.7546 over 132 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1200 utterances; for utterance s01f2kwgum02-20150804-Korean-cps01380 avg. like is -47.6037 over 136 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1250 utterances; for utterance s01f2kwgum02-20150804-KoreanwhiteSNR10-cps01014 avg. like is -36.4723 over 116 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1300 utterances; for utterance s01f2kwgum02-20150804-KoreanwhiteSNR10-cps01065 avg. like is -36.6445 over 141 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1350 utterances; for utterance s01f2kwgum02-20150804-KoreanwhiteSNR10-cps01116 avg. like is -37.1202 over 132 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1400 utterances; for utterance s01f2kwgum02-20150804-KoreanwhiteSNR10-cps01166 avg. like is -36.5063 over 162 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1450 utterances; for utterance s01f2kwgum02-20150804-KoreanwhiteSNR10-cps01217 avg. like is -37.358 over 150 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1500 utterances; for utterance s01f2kwgum02-20150804-KoreanwhiteSNR10-cps01267 avg. like is -37.795 over 124 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1550 utterances; for utterance s01f2kwgum02-20150804-KoreanwhiteSNR10-cps01317 avg. like is -37.7619 over 147 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1600 utterances; for utterance s01f2kwgum02-20150804-KoreanwhiteSNR10-cps01368 avg. like is -38.5912 over 122 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1650 utterances; for utterance s01f2sshjs02-20150804-Korean-cps01002 avg. like is -42.6244 over 203 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1700 utterances; for utterance s01f2sshjs02-20150804-Korean-cps01053 avg. like is -46.11 over 162 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1750 utterances; for utterance s01f2sshjs02-20150804-Korean-cps01104 avg. like is -41.3583 over 162 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1800 utterances; for utterance s01f2sshjs02-20150804-Korean-cps01155 avg. like is -42.2644 over 134 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1850 utterances; for utterance s01f2sshjs02-20150804-Korean-cps01205 avg. like is -43.3075 over 178 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1900 utterances; for utterance s01f2sshjs02-20150804-Korean-cps01255 avg. like is -45.1056 over 161 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 1950 utterances; for utterance s01f2sshjs02-20150804-Korean-cps01308 avg. like is -45.977 over 135 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2000 utterances; for utterance s01f2sshjs02-20150804-Korean-cps01359 avg. like is -42.6809 over 138 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2050 utterances; for utterance s01f2sshjs02-20150804-Korean-cps01410 avg. like is -52.3882 over 130 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2100 utterances; for utterance s01f2sshjs02-20150804-Koreancar1SNR10-cps01044 avg. like is -40.1509 over 115 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2150 utterances; for utterance s01f2sshjs02-20150804-Koreancar1SNR10-cps01095 avg. like is -40.5054 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2200 utterances; for utterance s01f2sshjs02-20150804-Koreancar1SNR10-cps01146 avg. like is -43.3912 over 169 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2250 utterances; for utterance s01f2sshjs02-20150804-Koreancar1SNR10-cps01196 avg. like is -42.4366 over 148 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2300 utterances; for utterance s01f2sshjs02-20150804-Koreancar1SNR10-cps01246 avg. like is -43.7987 over 139 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2350 utterances; for utterance s01f2sshjs02-20150804-Koreancar1SNR10-cps01298 avg. like is -38.037 over 154 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2400 utterances; for utterance s01f2sshjs02-20150804-Koreancar1SNR10-cps01350 avg. like is -42.1217 over 128 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2450 utterances; for utterance s01f2sshjs02-20150804-Koreancar1SNR10-cps01401 avg. like is -46.3209 over 111 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2500 utterances; for utterance s01f2sssys01-20150804-Korean-cps01034 avg. like is -43.7745 over 160 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2550 utterances; for utterance s01f2sssys01-20150804-Korean-cps01084 avg. like is -43.0722 over 124 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2600 utterances; for utterance s01f2sssys01-20150804-Korean-cps01135 avg. like is -40.6626 over 133 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2650 utterances; for utterance s01f2sssys01-20150804-Korean-cps01186 avg. like is -39.9082 over 135 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2700 utterances; for utterance s01f2sssys01-20150804-Korean-cps01236 avg. like is -48.2049 over 141 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2750 utterances; for utterance s01f2sssys01-20150804-Korean-cps01286 avg. like is -49.3663 over 158 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2800 utterances; for utterance s01f2sssys01-20150804-Korean-cps01336 avg. like is -43.9193 over 175 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2850 utterances; for utterance s01f2sssys01-20150804-Korean-cps01387 avg. like is -43.0688 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2900 utterances; for utterance s01f2sssys01-20150804-Koreancar1SNR10-cps01020 avg. like is -37.2539 over 121 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 2950 utterances; for utterance s01f2sssys01-20150804-Koreancar1SNR10-cps01070 avg. like is -37.2509 over 125 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3000 utterances; for utterance s01f2sssys01-20150804-Koreancar1SNR10-cps01121 avg. like is -40.3368 over 129 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3050 utterances; for utterance s01f2sssys01-20150804-Koreancar1SNR10-cps01171 avg. like is -41.9978 over 172 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3100 utterances; for utterance s01f2sssys01-20150804-Koreancar1SNR10-cps01222 avg. like is -43.0735 over 173 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3150 utterances; for utterance s01f2sssys01-20150804-Koreancar1SNR10-cps01272 avg. like is -39.2196 over 123 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3200 utterances; for utterance s01f2sssys01-20150804-Koreancar1SNR10-cps01322 avg. like is -43.2106 over 216 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3250 utterances; for utterance s01f2sssys01-20150804-Koreancar1SNR10-cps01373 avg. like is -39.0165 over 144 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3300 utterances; for utterance s01f3ccbse01-20150804-Korean-cps01006 avg. like is -46.1079 over 187 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3350 utterances; for utterance s01f3ccbse01-20150804-Korean-cps01056 avg. like is -41.3906 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3400 utterances; for utterance s01f3ccbse01-20150804-Korean-cps01106 avg. like is -48.5383 over 185 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3450 utterances; for utterance s01f3ccbse01-20150804-Korean-cps01157 avg. like is -45.0398 over 131 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3500 utterances; for utterance s01f3ccbse01-20150804-Korean-cps01209 avg. like is -43.3333 over 173 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3550 utterances; for utterance s01f3ccbse01-20150804-Korean-cps01259 avg. like is -44.6665 over 169 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3600 utterances; for utterance s01f3ccbse01-20150804-Korean-cps01309 avg. like is -44.024 over 183 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3650 utterances; for utterance s01f3ccbse01-20150804-Korean-cps01359 avg. like is -41.6386 over 154 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3700 utterances; for utterance s01f3ccbse01-20150804-Korean-cps01409 avg. like is -48.5863 over 130 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3750 utterances; for utterance s01f3ccbse01-20150804-Koreanbabble1SNR10-cps01042 avg. like is -45.6854 over 169 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3800 utterances; for utterance s01f3ccbse01-20150804-Koreanbabble1SNR10-cps01092 avg. like is -53.8481 over 200 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3850 utterances; for utterance s01f3ccbse01-20150804-Koreanbabble1SNR10-cps01143 avg. like is -49.0575 over 151 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3900 utterances; for utterance s01f3ccbse01-20150804-Koreanbabble1SNR10-cps01195 avg. like is -46.7167 over 178 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 3950 utterances; for utterance s01f3ccbse01-20150804-Koreanbabble1SNR10-cps01245 avg. like is -45.9948 over 142 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4000 utterances; for utterance s01f3ccbse01-20150804-Koreanbabble1SNR10-cps01295 avg. like is -45.9926 over 147 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4050 utterances; for utterance s01f3ccbse01-20150804-Koreanbabble1SNR10-cps01345 avg. like is -46.6251 over 143 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4100 utterances; for utterance s01f3ccbse01-20150804-Koreanbabble1SNR10-cps01395 avg. like is -44.8101 over 177 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4150 utterances; for utterance s01f3jrjjr01-20150804-Korean-cps01028 avg. like is -44.8145 over 154 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4200 utterances; for utterance s01f3jrjjr01-20150804-Korean-cps01078 avg. like is -47.7799 over 180 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4250 utterances; for utterance s01f3jrjjr01-20150804-Korean-cps01130 avg. like is -47.548 over 206 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4300 utterances; for utterance s01f3jrjjr01-20150804-Korean-cps01183 avg. like is -44.3503 over 153 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4350 utterances; for utterance s01f3jrjjr01-20150804-Korean-cps01234 avg. like is -49.4018 over 191 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4400 utterances; for utterance s01f3jrjjr01-20150804-Korean-cps01285 avg. like is -48.8078 over 141 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4450 utterances; for utterance s01f3jrjjr01-20150804-Korean-cps01336 avg. like is -43.7241 over 171 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4500 utterances; for utterance s01f3jrjjr01-20150804-Korean-cps01388 avg. like is -48.3925 over 158 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4550 utterances; for utterance s01f3jrjjr01-20150804-KoreanbabbleSNR10-cps01021 avg. like is -46.377 over 194 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4600 utterances; for utterance s01f3jrjjr01-20150804-KoreanbabbleSNR10-cps01071 avg. like is -46.0457 over 180 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4650 utterances; for utterance s01f3jrjjr01-20150804-KoreanbabbleSNR10-cps01122 avg. like is -46.0654 over 148 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4700 utterances; for utterance s01f3jrjjr01-20150804-KoreanbabbleSNR10-cps01175 avg. like is -45.1084 over 151 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4750 utterances; for utterance s01f3jrjjr01-20150804-KoreanbabbleSNR10-cps01227 avg. like is -47.5652 over 162 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4800 utterances; for utterance s01f3jrjjr01-20150804-KoreanbabbleSNR10-cps01278 avg. like is -46.0421 over 132 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4850 utterances; for utterance s01f3jrjjr01-20150804-KoreanbabbleSNR10-cps01328 avg. like is -45.5081 over 118 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4900 utterances; for utterance s01f3jrjjr01-20150804-KoreanbabbleSNR10-cps01380 avg. like is -45.099 over 151 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 4950 utterances; for utterance s01f3ksish01-20150804-Korean-cps01014 avg. like is -45.6988 over 123 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5000 utterances; for utterance s01f3ksish01-20150804-Korean-cps01065 avg. like is -42.935 over 146 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5050 utterances; for utterance s01f3ksish01-20150804-Korean-cps01115 avg. like is -45.4254 over 158 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5100 utterances; for utterance s01f3ksish01-20150804-Korean-cps01165 avg. like is -40.5744 over 147 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5150 utterances; for utterance s01f3ksish01-20150804-Korean-cps01216 avg. like is -42.851 over 165 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5200 utterances; for utterance s01f3ksish01-20150804-Korean-cps01266 avg. like is -46.22 over 160 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5250 utterances; for utterance s01f3ksish01-20150804-Korean-cps01316 avg. like is -39.4395 over 160 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5300 utterances; for utterance s01f3ksish01-20150804-Korean-cps01367 avg. like is -41.1282 over 165 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5350 utterances; for utterance s01f3ksish01-20150804-Korean-cps01417 avg. like is -50.1935 over 145 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5400 utterances; for utterance s01f3ksish01-20150804-Koreanleopard2SNR10-cps01050 avg. like is -38.6044 over 136 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5450 utterances; for utterance s01f3ksish01-20150804-Koreanleopard2SNR10-cps01101 avg. like is -39.3702 over 157 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5500 utterances; for utterance s01f3ksish01-20150804-Koreanleopard2SNR10-cps01151 avg. like is -39.7571 over 187 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5550 utterances; for utterance s01f3ksish01-20150804-Koreanleopard2SNR10-cps01202 avg. like is -44.0874 over 150 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5600 utterances; for utterance s01f3ksish01-20150804-Koreanleopard2SNR10-cps01252 avg. like is -45.3232 over 160 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5650 utterances; for utterance s01f3ksish01-20150804-Koreanleopard2SNR10-cps01302 avg. like is -42.0682 over 152 frames.
LOG (gmm-acc-stats-ali[5.5.52-6d919]:main():gmm-acc-stats-ali.cc:105) Processed 5700 utterances; for utterance s01f3ksish01-20150804-Koreanleopard2SNR10-cps01352 avg. like is -41.3867 over 150 frames.
